"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:1ZoHuLxbQho7N5ioKA6Hx1","C.U.B.A","spotify:artist:7CajNmpbOovFoOoasH2HaY","Calvin Harris","spotify:album:12zQ9tz6fjLsB5RjxUgXFu","C.U.B.A","spotify:artist:7CajNmpbOovFoOoasH2HaY","Calvin Harris","2015-03-16","https://i.scdn.co/image/ab67616d0000b273c5abcc144d57eec8c2318935","1","1","269906","https://p.scdn.co/mp3-preview/ab3b19b84d631dbf4a2112a077444473ea8d09df?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","spotify:user:b1zguy","2021-03-26T08:18:21Z","dance pop,edm,electro house,house,pop,progressive house,uk dance","0.623","0.998","5","-1.436","1","0.0364","0.0342","0.853","0.862","0.679","127.988","4","","Columbia","P (P) 2014 Sony Music Entertainment UK Limited"
"spotify:track:665AK0ovB11McZRwfa852G","Astronomia","spotify:artist:0daugAjUgbJSqdlyYNwIbT, spotify:artist:2jpQ0ywffgVHhZFQNWaWYW","Vicetone, Tony Igy","spotify:album:72jP2oTZj5eZnyqGqhdBLU","Astronomia","spotify:artist:0daugAjUgbJSqdlyYNwIbT, spotify:artist:2jpQ0ywffgVHhZFQNWaWYW","Vicetone, Tony Igy","2016-09-16","https://i.scdn.co/image/ab67616d0000b273b45312f9f00736c3b3f72038","1","1","198095","https://p.scdn.co/mp3-preview/76175ba50f727200e8057b74eeb9459120d3f4a4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","spotify:user:b1zguy","2021-03-26T08:22:36Z","edm,electro house,pop dance,pop edm,progressive electro house,tropical house,russian dance","0.653","0.945","5","-2.634","1","0.096","0.00561","0.915","0.439","0.325","126.093","4","","Columbia International","P (P) 2020 Tony Igy/Kamila Lyuban, under exclusive license to B1 Recordings GmbH, a Sony Music Entertainment company."
"spotify:track:6Sy9BUbgFse0n0LPA5lwy5","Sandstorm","spotify:artist:0LhHRmSd1EYM5QdNeNnCoQ","Darude","spotify:album:0Xks5v0dve8Gh2tRHIekjo","Before the Storm, Special Edition","spotify:artist:0LhHRmSd1EYM5QdNeNnCoQ","Darude","2001-01-01","https://i.scdn.co/image/ab67616d0000b273f9ef39657ba18c612641ee6d","1","4","225493","https://p.scdn.co/mp3-preview/ef1fbd441eb8576dcc7c44a67dff75db0d712d28?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","spotify:user:b1zguy","2021-03-26T08:24:28Z","eurodance,europop,finnish edm,trance","0.528","0.965","11","-7.984","0","0.0465","0.141","0.985","0.0797","0.587","136.065","4","","16 Inch Records","C (C) 2008 16 Inch Records, P (P) 2000 16 Inch Records"
"spotify:track:6r7FXNO57mlZCBY6PXcZZT","Five Hours","spotify:artist:6VD4UEUPvtsemqD3mmTqCR","Deorro","spotify:album:3hM67HrtJ55aUC5TGt66Za","Five Hours","spotify:artist:6VD4UEUPvtsemqD3mmTqCR","Deorro","2014-10-14","https://i.scdn.co/image/ab67616d0000b273318badd111f8e1f8ee812c64","1","1","326887","https://p.scdn.co/mp3-preview/6686d120e3576ae50f44e1dc8a06e06bc9013cf9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","spotify:user:b1zguy","2021-03-26T08:25:02Z","dance pop,edm,electro house,melbourne bounce,melbourne bounce international,pop dance,progressive electro house","0.88","0.821","5","-2.545","0","0.118","0.0197","0.661","0.234","0.575","127.907","4","","Ultra Records, LLC","P (P) 2015 PRMD, LLC under exclusive license to Ultra Records, LLC / B1 Recordings GmbH"
"spotify:track:3XU0Yroic44ga05pKlGDy4","C'mon","spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z, spotify:artist:5fMUXHkw8R8eOP2RNVYEZX","Tiësto, Diplo","spotify:album:1Ufqq0yg7gEyRQ70ofgKXe","Club Life - Volume One Las Vegas (Continuous DJ Mix)","spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z","Tiësto","2011-04-05","https://i.scdn.co/image/ab67616d0000b2730d0fe39504d92c3bfded9e6a","1","15","245733","https://p.scdn.co/mp3-preview/01788c40ff24a3965b584eb4179af80234dd4884?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","spotify:user:b1zguy","2021-03-26T08:28:16Z","big room,brostep,dance pop,dutch edm,edm,house,pop,pop dance,slap house,trance,tropical house,bmore,dance pop,edm,electro house,house,moombahton,ninja,pop,pop dance,tropical house","0.722","0.92","7","-6.824","0","0.0466","0.000623","0.772","0.109","0.0374","128.021","4","","Musical Freedom","C (C) 2011 Musical Freedom Label Ltd"
"spotify:track:7aIiDOQyCBA8yi1dozGojm","Ode To Oi","spotify:artist:2L8yW8GIoirHEdeW4bWQXq","TJR","spotify:album:79kc4mpzpEX4MdeLYFwd1Y","Ode To Oi","spotify:artist:2L8yW8GIoirHEdeW4bWQXq","TJR","2013-01-01","https://i.scdn.co/image/ab67616d0000b273d378a09a534bf36077817e3c","1","1","271875","https://p.scdn.co/mp3-preview/8333d189c62754a9c952f8a137ee1aa83a4c4b66?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","spotify:user:b1zguy","2021-03-26T08:31:55Z","melbourne bounce,moombahton,uk garage","0.923","0.842","11","-2.37","0","0.0663","0.000274","0.574","0.303","0.183","127.98","4","","Capitol","C © 2013 Three Six Zero Group Limited, under exclusive licence to London Records, a division of Universal Music Operations Ltd, P ℗ 2013 Three Six Zero Group Limited, under exclusive licence to London Records, a division of Universal Music Operations Ltd"
"spotify:track:3I1IXoKkLtoo4m1b89TKyy","Swing - Joel Fletcher Remix","spotify:artist:2Z4QqhmV5Xw5vX2ZI70HOR, spotify:artist:1GbrJTB56Xs4XQGlmVbaCf","Joel Fletcher, Savage","spotify:album:6zLxu8P18e8dCftLmQEtZb","Swing (Joel Fletcher Remix)","spotify:artist:2Z4QqhmV5Xw5vX2ZI70HOR, spotify:artist:1GbrJTB56Xs4XQGlmVbaCf","Joel Fletcher, Savage","2013-01-01","https://i.scdn.co/image/ab67616d0000b27320018120c811ea7acd743f90","1","1","180000","https://p.scdn.co/mp3-preview/99020eda5c721829c251620fed57ef9597e9fc92?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","spotify:user:b1zguy","2021-03-27T03:13:52Z","deep minimal techno,melbourne bounce,melbourne bounce international,italian disco,nz hip hop","0.922","0.811","11","-5.698","0","0.235","0.0133","0.00518","0.0512","0.792","128.035","4","","Hussle","C © 2013 Hussle Recordings, a division of Ministry Of Sound Australia Pty Ltd, P ℗ 2013 Hussle Recordings, a division of Ministry Of Sound Australia Pty Ltd"
"spotify:track:2SoE9NCEyVsJcvwcLlJalb","Rapture - Avicii New Generation Radio Edit","spotify:artist:1C60viSZv6BoYtrnkZ44g5","Nadia Ali","spotify:album:1oVtF88cUJWIjl2IzvSSsz","Rapture","spotify:artist:1C60viSZv6BoYtrnkZ44g5","Nadia Ali","2010-01-01","https://i.scdn.co/image/ab67616d0000b273e044d02d8c089cbf361fb7f6","1","1","221543","https://p.scdn.co/mp3-preview/0cab7c0593639103d0b4d2d7fcfc249f6c43d575?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","spotify:user:b1zguy","2021-03-27T03:15:47Z","edm,vocal trance","0.558","0.934","10","-4.072","0","0.0355","0.0185","0.21","0.275","0.385","130.008","4","","Universal Music Australia Pty. Ltd.","C © 2010 Smile In Bed, under exclusive license to Hussle Recordings, a division of Ministry of Sound Australia Pty Ltd, P ℗ 2010 Smile In Bed, under exclusive license to Hussle Recordings, a division of Ministry of Sound Australia Pty Ltd"
"spotify:track:5YHmAO5OSZqyvs0X9O3hEK","City Of Dreams - Radio Edit","spotify:artist:1bpzpALZwOoKXzwMg2i8WB, spotify:artist:4AVFqumd2ogHFlRbKIjp1t, spotify:artist:5nkzSFYwr8GJcwHT6vbbYL","Dirty South, Alesso, Ruben Haze","spotify:album:3WjpPZGNcRx1aEZdESXt7C","City Of Dreams","spotify:artist:1bpzpALZwOoKXzwMg2i8WB, spotify:artist:4AVFqumd2ogHFlRbKIjp1t","Dirty South, Alesso","2013-01-01","https://i.scdn.co/image/ab67616d0000b273bf20741fe7b88bfa3f95bad9","1","1","226866","","false","0","spotify:user:b1zguy","2021-03-27T03:26:27Z","australian dance,edm,electro house,house,pop dance,progressive electro house,progressive house,dance pop,edm,electro house,pop,pop dance,progressive electro house,tropical house","0.475","0.814","4","-5.081","1","0.0367","0.00251","0.00964","0.334","0.146","127.966","4","","Universal Music Group","C © 2013 Phazing, Under exclusive license to Universal Music AB, P ℗ 2013 Phazing, Under exclusive license to Universal Music AB"
"spotify:track:5dVEjF93UNBOLYKk4NeU8v","Paradise","spotify:artist:48xCatjXaoohtyOHrHTijG, spotify:artist:4iXHbeKcJxQqjsRAalQO5b","Tigerlily, Meghan Kabir","spotify:album:2v7U1xovBezrib81ZHQAAc","Paradise","spotify:artist:48xCatjXaoohtyOHrHTijG","Tigerlily","2015-07-31","https://i.scdn.co/image/ab67616d0000b2738b63596ef41a2bcecf9c996d","1","1","278095","","false","0","spotify:user:b1zguy","2021-03-27T03:32:00Z","","0.677","0.855","5","-3.717","0","0.0685","0.0179","0.0653","0.0875","0.545","125.968","4","","Universal Music Group","C © 2015 Universal Music Australia Pty Ltd., P ℗ 2015 Universal Music Australia Pty Ltd."
"spotify:track:41uDJPZaNDNVfiwbmBXZCk","Welcome To St. Tropez - DJ Antoine vs Mad Mark Remix","spotify:artist:3oLccEy7y6zTe1gCFHxuWr, spotify:artist:2NoFr6doacvN58q9p9EFky","Timati, Kalenna","spotify:album:0aLqeRucHDt3zTqxApu7e0","WOW (Deluxe Edition)","spotify:artist:6yTYR09WCvsgdnurDW4WQo","DJ Antoine","2010-11-05","https://i.scdn.co/image/ab67616d0000b2731ccdce43a70cc4141a3e3f44","1","2","275625","https://p.scdn.co/mp3-preview/82b31d899268b37af994be828ba58faf14d6c20d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","spotify:user:b1zguy","2021-03-27T03:37:08Z","russian gangster rap,russian hip hop,russian pop","0.776","0.797","0","-5.011","0","0.136","0.00248","0.0000242","0.273","0.761","127.973","4","","Phonag Records AG","C 2010 Global Productions GmbH, P 2010 Global Productions GmbH"
"spotify:track:28t5vU4KYgFmoLL7x7r4gK","Cell - Album Edit","spotify:artist:2y8eOaQNjiIuITkz6zGfgL","Julian Calor","spotify:album:3hEhjJfEAVZwTK3QJxFCYZ","Evolve","spotify:artist:2y8eOaQNjiIuITkz6zGfgL","Julian Calor","2015-04-13","https://i.scdn.co/image/ab67616d0000b273514412fe4c79cd2d0964352c","1","9","210000","https://p.scdn.co/mp3-preview/1495b6d4e9d5bb83b56ab325da6a4c22ce20e3c4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","6","spotify:user:b1zguy","2021-03-27T03:40:46Z","bass trap,complextro,edm,electro house,future bass,gaming edm,pop edm,sky room","0.689","0.786","3","-5.373","0","0.04","0.0104","0.0482","0.0932","0.115","127.997","4","","disco:wax","P (P) 2015 Revealed Recordings, under exclusive license to disco:wax"
"spotify:track:1KiWN1bwgN14bzjTKSO3T2","Stampede - Original Mix","spotify:artist:73jBynjsVtofjRpdpRAJGk, spotify:artist:5X4LWwbUFNzPkEas04uU82, spotify:artist:4uiMn2g0pgTrhN096QJhbp","Dimitri Vegas & Like Mike, DVBBS, Borgeous","spotify:album:6MEtvqH9qAktm3ZoZHVrT7","Stampede","spotify:artist:73jBynjsVtofjRpdpRAJGk, spotify:artist:5X4LWwbUFNzPkEas04uU82, spotify:artist:4uiMn2g0pgTrhN096QJhbp","Dimitri Vegas & Like Mike, DVBBS, Borgeous","2013-12-02","https://i.scdn.co/image/ab67616d0000b273fcd916eeb87368fee68b0788","1","1","257062","","false","0","spotify:user:b1zguy","2021-03-27T03:43:55Z","belgian dance,belgian edm,big room,edm,electro house,pop dance,progressive electro house,tropical house,canadian electronic,dance pop,edm,electro house,pop dance,pop edm,slap house,tropical house,edm,electro house,pop dance,pop edm,progressive electro house,progressive house,tropical house","0.647","0.52","4","-3.759","0","0.0532","0.00134","0.898","0.0612","0.158","128.022","4","","Spinnin' Records","C 2013 SpinninRecords.com, P 2013 SpinninRecords.com"
"spotify:track:2p8sihEMH7SPCzdHyKEQE1","Swing - Original","spotify:artist:2Z4QqhmV5Xw5vX2ZI70HOR, spotify:artist:0flVyw6cjHUjrx9YS6IHEM","Joel Fletcher, Savage","spotify:album:27YiOnx9MzIVioaqjMOUqk","Swing","spotify:artist:2Z4QqhmV5Xw5vX2ZI70HOR, spotify:artist:0flVyw6cjHUjrx9YS6IHEM","Joel Fletcher, Savage","2014-03-28","https://i.scdn.co/image/ab67616d0000b273acdb8729fea61d92934d162d","1","2","316000","https://p.scdn.co/mp3-preview/306d7b4e88c65984a0bbd31b87de1c3e9e817cb8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","7","spotify:user:b1zguy","2021-03-27T11:33:33Z","deep minimal techno,melbourne bounce,melbourne bounce international","0.975","0.845","6","-6.139","1","0.191","0.00337","0.0865","0.0362","0.781","127.996","4","","Catchy Tunes","P (P) 2014 Catchy Tunes / Family Tree Music AB under exlusive license from Hussle Recordings"
"spotify:track:7aUQKqlFwXVxWgEiIfargD","Morphine","spotify:artist:1XLjkBxFokuDTlHt0mQkRe, spotify:artist:0UN8vGMxWEBKNNu8NtyF96","Thomas Gold, Lush & Simon","spotify:album:0W0ag2P4h1Fmp7PnGJVvIJ","Morphine","spotify:artist:1XLjkBxFokuDTlHt0mQkRe, spotify:artist:0UN8vGMxWEBKNNu8NtyF96","Thomas Gold, Lush & Simon","2015-11-16","https://i.scdn.co/image/ab67616d0000b273cda6a709ddb7ae14f3446ff0","1","1","192000","https://p.scdn.co/mp3-preview/eb47fbed9ccec8f1d79f13784e45aa7287877a9e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","spotify:user:b1zguy","2021-03-27T11:36:15Z","big room,edm,electro house,funky tech house,german techno,pop dance,pop edm,progressive electro house,progressive house,progressive electro house","0.538","0.833","1","-4.138","0","0.055","0.0654","0.00167","0.685","0.188","127.976","4","","Armind","C 2015 Armada Music B.V., P 2015 Armada Music B.V."
"spotify:track:2uUf3UXlfBJM7Pu0Wqp51m","My Life Is a Party - Radio Edit","spotify:artist:5nkYRuiIHg2xXHFC8bfosJ","ItaloBrothers","spotify:album:6SlLIzSUqIlDdDIwwYHlHv","My Life Is a Party","spotify:artist:5nkYRuiIHg2xXHFC8bfosJ","ItaloBrothers","2012-07-27","https://i.scdn.co/image/ab67616d0000b2738181762e0c10a4475a314a34","1","3","192751","https://p.scdn.co/mp3-preview/2ba13752c8c028829c61ce14a982f3e5238d797c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","spotify:user:b1zguy","2021-03-27T11:36:50Z","dance pop,eurodance,hands up,italo dance,pop dance","0.605","0.924","1","-5.358","1","0.408","0.0429","0","0.0743","0.197","150.037","4","","Kontor Records","C 2012 Kontor Records GmbH / Zoo Digital, a division of zooland Music GmbH, P 2012 Kontor Records GmbH / Zoo Digital, a division of zooland Music GmbH"
"spotify:track:3oMRPbLcdkMVIjnzp7baRB","Apollo - Radio Edit","spotify:artist:6BrvowZBreEkXzJQMpL174, spotify:artist:4RTCIP5yp2tL1AtBCq7ukj","Hardwell, Amba Shepherd","spotify:album:3yGNZlx4aHyDxCGllQHaiw","History Of Dance - The Years 2011-2012","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2013-03-22","https://i.scdn.co/image/ab67616d0000b273ec46febd25af8bcf8b55b744","1","1","209765","https://p.scdn.co/mp3-preview/bcd43c5266a91429d9fbda447e7a032f31bc861e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","spotify:user:b1zguy","2021-03-27T11:45:12Z","big room,dance pop,dutch house,edm,electro house,pop dance,progressive electro house,progressive house,tropical house","0.56","0.742","9","-6.122","1","0.0666","0.015","0.0134","0.639","0.275","128.06","4","","Cloud 9 Music","C 2013 Cloud 9 Music B.V., P 2013 Cloud 9 Music B.V."
"spotify:track:62hyC8KEeGO4Drsg6iHYnu","DEFLOW (Original Mix)","spotify:artist:6cr4pxggIRj1H8ravy0SOR","Deficio","spotify:album:67LyEYDQZMt1oKlgemMblo","DEFLOW (Original Mix)","spotify:artist:6cr4pxggIRj1H8ravy0SOR","Deficio","2013-10-26","https://i.scdn.co/image/ab67616d0000b2730d897b3334d590998850a854","1","1","264620","https://p.scdn.co/mp3-preview/1c2d51f81e577bda8aa5698aa397f248e3d3b7c3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","19","spotify:user:b1zguy","2021-03-27T11:47:46Z","8d,progressive electro house","0.853","0.933","11","-4.334","0","0.179","0.00235","0.399","0.0532","0.0706","127.064","4","","Svin Records","C 2013 Svin Records"
"spotify:track:28pUXcF6BtyRs3O2vdVVQU","Kings & Queens - Hands Up Radio Edit","spotify:artist:5nkYRuiIHg2xXHFC8bfosJ","ItaloBrothers","spotify:album:474FO6URuMl1WsMqSaHkFN","Kings & Queens","spotify:artist:5nkYRuiIHg2xXHFC8bfosJ","ItaloBrothers","2015-11-27","https://i.scdn.co/image/ab67616d0000b273bac9c31d3050bc005d0a34a0","1","2","183854","https://p.scdn.co/mp3-preview/66ee143d2d11fa193214dfbcb18fb2f2ccaa8e14?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","spotify:user:b1zguy","2021-03-27T11:49:35Z","dance pop,eurodance,hands up,italo dance,pop dance","0.588","0.956","11","-4.804","1","0.0408","0.00449","0.00000165","0.527","0.392","142.053","4","","Zoo Digital","C 2015 Zoo Digital, a division of zooland Music GmbH, P 2015 Zoo Digital, a division of zooland Music GmbH"
"spotify:track:1pOjVQ65GHLlP4Acl9vwOa","Redefined (feat. Melanie Fontana & Novaspace) [Club Edit]","spotify:artist:7tOUuyCplrFWLXCZuhE3C4, spotify:artist:2CFNHBel5Q4lnOlXiOM09z, spotify:artist:08DIGNsHigr3JMUH0BAuIW","tyDi, Melanie Fontana, Novaspace","spotify:album:4E6awbWqR5CFbehK3zH0es","Redefined (feat. Melanie Fontana)","spotify:artist:7tOUuyCplrFWLXCZuhE3C4","tyDi","2014-12-09","https://i.scdn.co/image/ab67616d0000b2734cd624e36d234488d464e48e","1","2","221206","https://p.scdn.co/mp3-preview/80592ae18462ee012844dabfd81f28404ece172b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","spotify:user:b1zguy","2021-03-27T11:50:12Z","australian dance,edm,pop dance,progressive house,trance,uplifting trance","0.604","0.902","1","-3.994","1","0.0739","0.0181","0.00000841","0.0863","0.355","127.979","4","","Robbins Entertainment LLC","C (C) 2014 Robbins Entertainment LLC"
"spotify:track:4XDOe9QBH7lqTsRHPdAbeG","Pressure (Alesso Remix) [feat. Nadia Ali]","spotify:artist:57emG0pZhSfbfskupwZ4Bu","Alex Kenji","spotify:album:5GnSAzPR4ZTwu9KSv9Dyly","Dance Mix USA in the Club Vol. 2 (Mixed by DJ Riddler) [Continuous DJ Mix]","spotify:artist:1axZ5ktGWmQbOZEY9LG2qD","Dance Mix USA","2012-03-26","https://i.scdn.co/image/ab67616d0000b2731ebfa0e3021f8c66cbb59d54","1","2","299173","https://p.scdn.co/mp3-preview/3fc91f882297f33388d14bcf042ccc0209a918cf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","spotify:user:b1zguy","2021-03-27T11:53:50Z","funky tech house,tech house","0.565","0.879","8","-4.908","1","0.0327","0.000168","0.634","0.0616","0.198","128.011","4","","Phase One","C (C) 2012 Phase One Music"
"spotify:track:1uEz41KQq9bj0YFRa7ORn4","Tremble - Original Mix","spotify:artist:0daugAjUgbJSqdlyYNwIbT","Vicetone","spotify:album:1znd6DOdZrgN2mGyPyButF","Tremble","spotify:artist:0daugAjUgbJSqdlyYNwIbT","Vicetone","2013-08-19","https://i.scdn.co/image/ab67616d0000b2739ecfa2764c0366bffe1746aa","1","1","353280","https://p.scdn.co/mp3-preview/e33dae9a0e6358140f103eebff792da724cb9754?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","spotify:user:b1zguy","2021-03-27T11:56:13Z","edm,electro house,pop dance,pop edm,progressive electro house,tropical house","0.695","0.813","7","-4.536","1","0.141","0.054","0.223","0.169","0.344","124.958","4","","Protocol Recordings","C 2013 Protocol Recordings, P 2013 Protocol Recordings"
"spotify:track:3XyO5gz54aUURbXp7gC1vT","Far Away - Radio Edit","spotify:artist:25sJFKMqDENdsTF7zRXoif, spotify:artist:4CBytrQX85XtpfDzvdL3DI","Klaas, Jelle van Dael","spotify:album:0JIFCFlafYpWI6Z0fpx7p2","Far Away","spotify:artist:25sJFKMqDENdsTF7zRXoif, spotify:artist:4CBytrQX85XtpfDzvdL3DI","Klaas, Jelle van Dael","2015-02-19","https://i.scdn.co/image/ab67616d0000b273e38e0e2b9a36c6797c88b71c","1","1","204285","https://p.scdn.co/mp3-preview/6c58b7edb485e33ab3531c806bace62aacfe5cd5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","9","spotify:user:b1zguy","2021-03-28T04:48:54Z","edm,german dance,pop dance,pop house,tropical house","0.635","0.949","8","-3.283","0","0.0287","0.0157","0.0017","0.234","0.665","125.973","4","","Planet Punk Music","C 2015 Planet Punk Music, P 2016 Planet Punk Music"
"spotify:track:4unKh7Qg1jnoH40f0bm4ZP","Ocean","spotify:artist:0XqFDQJjqW5PfhfBCb53LR, spotify:artist:0TFdkHvlyUVl9zrb4seHxJ, spotify:artist:036waz4w9csK4GHayAXNmR","Sick Individuals, Justin Prime, Lasada","spotify:album:5I6h1Q2106ocIZHwRt0ItF","Ocean","spotify:artist:0XqFDQJjqW5PfhfBCb53LR, spotify:artist:0TFdkHvlyUVl9zrb4seHxJ, spotify:artist:036waz4w9csK4GHayAXNmR","Sick Individuals, Justin Prime, Lasada","2020-08-28","https://i.scdn.co/image/ab67616d0000b2739f4054edc89c59fe503d6c12","1","1","161280","https://p.scdn.co/mp3-preview/a5f85afeb0217f52546b148558738f22a3255109?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","spotify:user:b1zguy","2021-03-28T04:54:24Z","big room,dutch house,edm,electro house,pop dance,pop edm,progressive electro house,progressive house,tropical house,big room,deep big room,electro house,sky room","0.644","0.945","11","-2.784","0","0.0463","0.0112","0.148","0.19","0.451","125.025","4","","Revealed Recordings","C 2020 Revealed Music B.V., P 2020 Revealed Music B.V."
"spotify:track:18u8yv6CxCaQ5EphmU3VA9","Miami 2 Ibiza","spotify:artist:1h6Cn3P4NGzXbaXidqURXs, spotify:artist:0Tob4H0FLtEONHU1MjpUEp","Swedish House Mafia, Tinie Tempah","spotify:album:5JRoPXvkRBmwyAA2fkMWgY","Until One","spotify:artist:1h6Cn3P4NGzXbaXidqURXs","Swedish House Mafia","2010-01-01","https://i.scdn.co/image/ab67616d0000b273c4c10619a0c75961b0317a8d","1","2","206460","https://p.scdn.co/mp3-preview/5df221e3dd429163111b9e0cdc43c13628e19825?cid=9950ac751e34487dbbe027c4fd7f8e99","true","1","spotify:user:b1zguy","2021-03-28T05:02:51Z","dance pop,edm,electro house,pop,pop dance,progressive electro house,dance pop,edm,grime,house,pop dance,pop rap,tropical house","0.736","0.929","7","-5.89","0","0.0674","0.00237","0.0000111","0.402","0.658","125.03","4","","Virgin","C © 2010 EMI Records Ltd, P ℗ 2010 EMI Records Ltd"
